id_student,code_module,code_presentation,precision,recall
644480,EEE,2014J,0.15,0.12
644484,BBB,2014J,0.45,0.1875
644508,FFF,2014J,0.3,0.13953488372093023
644514,EEE,2014J,0.45,0.28125
644525,DDD,2014J,0.4,0.10810810810810811
644599,BBB,2014J,0.0,0.0
644742,EEE,2014J,0.4,0.32
644743,GGG,2014J,0.15,0.17647058823529413
644761,FFF,2014J,0.5,0.18867924528301888
644784,FFF,2014J,0.6,0.1935483870967742
644791,FFF,2014J,0.3,0.06976744186046512
644793,BBB,2014J,0.05,0.03333333333333333
644794,EEE,2014J,0.35,0.3888888888888889
644818,FFF,2014J,0.2,0.06779661016949153
644822,BBB,2014J,0.55,0.4074074074074074
644828,CCC,2014J,0.15,0.13043478260869565
644847,FFF,2014J,0.6,0.16901408450704225
644848,CCC,2014J,0.1,0.6666666666666666
644863,BBB,2014J,0.25,0.3333333333333333
644904,GGG,2014J,0.3,0.18181818181818182
644936,FFF,2014J,0.6,0.18181818181818182
644951,CCC,2014J,0.15,0.25
644956,DDD,2014J,0.3,0.11320754716981132
644964,DDD,2014J,0.15,0.061224489795918366
644974,CCC,2014J,0.0,0.0
644974,FFF,2014J,0.1,0.0196078431372549
644990,GGG,2014J,0.5,0.37037037037037035
644993,BBB,2014J,0.3,0.13333333333333333
645003,FFF,2014J,0.3,0.2608695652173913
645020,FFF,2014J,0.35,0.17073170731707318
645031,DDD,2014J,0.15,0.10714285714285714
645042,BBB,2014J,0.25,0.5555555555555556
645047,BBB,2014J,0.4,0.20512820512820512
645054,DDD,2014J,0.15,0.08823529411764706
645078,FFF,2014J,0.35,0.0945945945945946
645081,DDD,2014J,0.15,0.058823529411764705
645098,BBB,2014J,0.7,0.28
645124,CCC,2014J,0.5,0.3225806451612903
645126,EEE,2014J,0.2,0.19047619047619047
645144,CCC,2014J,0.55,0.19642857142857142
645145,FFF,2014J,0.0,0.0
645147,DDD,2014J,0.1,0.25
645157,GGG,2014J,0.35,0.3181818181818182
645170,EEE,2014J,0.25,0.23809523809523808
645174,CCC,2014J,0.2,0.3076923076923077
645183,BBB,2014J,0.2,0.4444444444444444
645216,CCC,2014J,0.0,0.0
645219,DDD,2014J,0.45,0.13432835820895522
645231,GGG,2014J,0.15,0.1875
645232,GGG,2014J,0.05,0.043478260869565216
645248,BBB,2014J,0.2,0.6666666666666666
645256,BBB,2014J,0.25,0.16666666666666666
645319,EEE,2014J,0.3,0.23076923076923078
645326,GGG,2014J,0.15,0.13636363636363635
645334,CCC,2014J,0.2,0.10810810810810811
645359,BBB,2014J,0.2,0.14285714285714285
645369,CCC,2014J,0.15,0.08571428571428572
645370,BBB,2014J,0.15,0.15789473684210525
645377,GGG,2014J,0.35,0.22580645161290322
645405,FFF,2014J,0.5,0.13333333333333333
645420,BBB,2014J,0.0,0.0
645425,DDD,2014J,0.05,0.05555555555555555
645433,FFF,2014J,0.25,0.29411764705882354
645434,DDD,2014J,0.25,0.07042253521126761
645451,EEE,2014J,0.7,0.4117647058823529
645496,FFF,2014J,0.25,0.11627906976744186
645499,DDD,2014J,0.3,0.16216216216216217
645518,FFF,2014J,0.35,0.1346153846153846
645542,EEE,2014J,0.55,0.4583333333333333
645551,DDD,2014J,0.3,0.11764705882352941
645557,EEE,2014J,0.1,0.6666666666666666
645586,CCC,2014J,0.05,0.019230769230769232
645586,FFF,2014J,0.7,0.1794871794871795
645607,GGG,2014J,0.3,0.23076923076923078
645639,BBB,2014J,0.05,0.14285714285714285
645678,BBB,2014J,0.65,0.3939393939393939
645698,CCC,2014J,0.1,0.2
645705,FFF,2014J,0.4,0.11940298507462686
645730,GGG,2014J,0.2,0.16
645732,FFF,2014J,0.35,0.21875
645753,BBB,2014J,0.1,0.2
645770,CCC,2014J,0.25,0.125
645784,FFF,2014J,0.8,0.14035087719298245
645792,CCC,2014J,0.45,0.1267605633802817
645792,DDD,2014J,0.1,0.030303030303030304
645801,GGG,2014J,0.55,0.3548387096774194
645818,DDD,2014J,0.25,0.09433962264150944
645831,EEE,2014J,0.4,0.2962962962962963
645835,CCC,2014J,0.15,0.25
645840,FFF,2014J,0.2,0.030303030303030304
645847,EEE,2014J,0.15,0.25
645864,DDD,2014J,0.0,0.0
645876,GGG,2014J,0.25,0.19230769230769232
645880,FFF,2014J,0.5,0.18181818181818182
645889,EEE,2014J,0.15,0.23076923076923078
645928,GGG,2014J,0.25,0.25
645939,DDD,2014J,0.2,0.05405405405405406
645948,CCC,2014J,0.0,0.0
645948,FFF,2014J,0.15,0.16666666666666666
645950,BBB,2014J,0.3,0.2222222222222222
645960,FFF,2014J,0.5,0.21739130434782608
645962,DDD,2014J,0.05,0.2
645969,GGG,2014J,0.35,0.30434782608695654
645997,FFF,2014J,0.5,0.09259259259259259
646004,BBB,2014J,0.45,0.5625
646005,EEE,2014J,0.45,0.34615384615384615
646006,DDD,2014J,0.1,0.06451612903225806
646015,FFF,2014J,0.5,0.15625
646017,FFF,2014J,0.3,0.09523809523809523
646040,EEE,2014J,0.35,0.3181818181818182
646053,FFF,2014J,0.55,0.16176470588235295
646063,BBB,2014J,0.1,0.07142857142857142
646070,EEE,2014J,0.3,0.2608695652173913
646071,CCC,2014J,0.25,0.15625
646071,EEE,2014J,0.05,0.08333333333333333
646074,FFF,2014J,0.35,0.09210526315789473
646085,FFF,2014J,0.25,0.07575757575757576
646090,DDD,2014J,0.05,0.014285714285714285
646097,EEE,2014J,0.3,0.5454545454545454
646109,EEE,2014J,0.2,0.6666666666666666
646119,BBB,2014J,0.15,0.1
646131,GGG,2014J,0.2,0.19047619047619047
646138,FFF,2014J,0.2,0.09523809523809523
646169,GGG,2014J,0.2,0.2222222222222222
646173,CCC,2014J,0.45,0.16666666666666666
646178,BBB,2014J,0.0,0.0
646184,EEE,2014J,0.35,0.20588235294117646
646197,EEE,2014J,0.25,0.16666666666666666
646202,BBB,2014J,0.4,0.23529411764705882
646260,BBB,2014J,0.25,0.29411764705882354
646313,FFF,2014J,0.7,0.13861386138613863
646322,DDD,2014J,0.45,0.11688311688311688
646342,GGG,2014J,0.05,0.1
646344,DDD,2014J,0.45,0.1956521739130435
646351,CCC,2014J,0.4,0.19047619047619047
646357,FFF,2014J,0.2,0.05263157894736842
646359,DDD,2014J,0.0,0.0
646361,EEE,2014J,0.5,0.30303030303030304
646363,CCC,2014J,0.05,0.3333333333333333
646363,EEE,2014J,0.0,0.0
646367,GGG,2014J,0.15,0.10344827586206896
646402,FFF,2014J,0.2,0.08
646406,CCC,2014J,0.35,0.15555555555555556
646413,CCC,2014J,0.1,0.18181818181818182
646415,BBB,2014J,0.65,0.6190476190476191
646418,BBB,2014J,0.05,0.08333333333333333
646430,GGG,2014J,0.15,0.13043478260869565
646432,GGG,2014J,0.1,0.18181818181818182
646460,FFF,2014J,0.45,0.13043478260869565
646481,CCC,2014J,0.25,0.2631578947368421
646482,BBB,2014J,0.2,0.14285714285714285
646484,BBB,2014J,0.35,0.1590909090909091
646489,DDD,2014J,0.1,0.044444444444444446
646502,EEE,2014J,0.1,0.08695652173913043
646508,GGG,2014J,0.15,0.13043478260869565
646520,EEE,2014J,0.5,0.3333333333333333
646539,FFF,2014J,0.6,0.1875
646540,FFF,2014J,0.15,0.037037037037037035
646547,EEE,2014J,0.3,0.46153846153846156
646551,FFF,2014J,0.45,0.12857142857142856
646553,CCC,2014J,0.05,0.5
646572,GGG,2014J,0.5,0.3333333333333333
646576,GGG,2014J,0.3,0.1875
646579,BBB,2014J,0.2,0.1
646581,EEE,2014J,0.2,0.3333333333333333
646589,CCC,2014J,0.1,0.09090909090909091
646589,DDD,2014J,0.0,0.0
646618,BBB,2014J,0.55,0.22916666666666666
646638,FFF,2014J,0.3,0.15384615384615385
646659,BBB,2014J,0.55,0.6470588235294118
646670,FFF,2014J,0.85,0.22077922077922077
646685,GGG,2014J,0.2,0.2857142857142857
646691,BBB,2014J,0.0,0.0
646700,DDD,2014J,0.05,0.3333333333333333
646729,GGG,2014J,0.4,0.3333333333333333
646734,FFF,2014J,0.3,0.375
646750,FFF,2014J,0.4,0.1568627450980392
646776,BBB,2014J,0.2,0.2222222222222222
646778,FFF,2014J,0.2,0.08333333333333333
646781,BBB,2014J,0.3,0.3157894736842105
646798,BBB,2014J,0.3,0.24
646807,FFF,2014J,0.35,0.25925925925925924
646815,EEE,2014J,0.3,0.5454545454545454
646836,DDD,2014J,0.1,0.1111111111111111
646841,EEE,2014J,0.05,0.16666666666666666
646844,BBB,2014J,0.0,0.0
646852,BBB,2014J,0.15,0.16666666666666666
646857,GGG,2014J,0.15,0.11538461538461539
646901,BBB,2014J,0.1,0.18181818181818182
646903,EEE,2014J,0.4,0.3076923076923077
646905,GGG,2014J,0.15,0.125
646952,DDD,2014J,0.05,0.03333333333333333
646953,GGG,2014J,0.1,0.13333333333333333
646957,DDD,2014J,0.1,0.09523809523809523
646990,FFF,2014J,0.65,0.18840579710144928
646998,CCC,2014J,0.15,0.13043478260869565
646998,EEE,2014J,0.0,0.0
647040,FFF,2014J,0.55,0.15492957746478872
647043,EEE,2014J,0.3,0.1935483870967742
647054,GGG,2014J,0.3,0.35294117647058826
647056,BBB,2014J,0.2,0.09523809523809523
647067,GGG,2014J,0.2,0.8
647083,CCC,2014J,0.05,0.1111111111111111
647083,EEE,2014J,0.05,0.07692307692307693
647102,GGG,2014J,0.15,0.1111111111111111
647148,CCC,2014J,0.1,0.125
647148,EEE,2014J,0.05,0.0625
647154,FFF,2014J,0.35,0.14285714285714285
647166,DDD,2014J,0.25,0.08928571428571429
647169,FFF,2014J,0.45,0.1111111111111111
647179,EEE,2014J,0.25,0.7142857142857143
647195,CCC,2014J,0.3,0.2
647200,BBB,2014J,0.45,0.23076923076923078
647215,DDD,2014J,0.05,0.02857142857142857
647218,DDD,2014J,0.05,0.06666666666666667
647227,DDD,2014J,0.15,0.15
647305,DDD,2014J,0.0,0.0
647320,FFF,2014J,0.6,0.17391304347826086
647324,FFF,2014J,0.3,0.09375
647339,FFF,2014J,0.0,0.0
647346,BBB,2014J,0.4,0.21052631578947367
647358,EEE,2014J,0.05,1.0
647373,DDD,2014J,0.35,0.2
647385,BBB,2014J,0.2,0.10526315789473684
647391,FFF,2014J,0.65,0.22033898305084745
647393,BBB,2014J,0.65,0.24528301886792453
647395,BBB,2014J,0.35,0.35
647398,FFF,2014J,0.25,0.11904761904761904
647399,FFF,2014J,0.1,0.03389830508474576
647425,FFF,2014J,0.8,0.11428571428571428
647464,CCC,2014J,0.15,0.125
647464,DDD,2014J,0.0,0.0
647466,EEE,2014J,0.4,0.2962962962962963
647479,CCC,2014J,0.25,0.15151515151515152
647485,FFF,2014J,0.7,0.20588235294117646
647488,DDD,2014J,0.25,0.13157894736842105
647496,FFF,2014J,0.2,0.08888888888888889
647553,BBB,2014J,0.35,0.1891891891891892
647593,CCC,2014J,0.25,0.19230769230769232
647604,DDD,2014J,0.0,0.0
647605,DDD,2014J,0.2,0.07142857142857142
647612,DDD,2014J,0.2,0.10526315789473684
647645,EEE,2014J,0.15,0.125
647647,DDD,2014J,0.15,0.13636363636363635
647654,GGG,2014J,0.15,0.375
647711,BBB,2014J,0.25,0.38461538461538464
647735,CCC,2014J,0.05,0.5
647761,GGG,2014J,0.25,0.19230769230769232
647762,BBB,2014J,0.15,0.07692307692307693
647763,CCC,2014J,0.3,0.1276595744680851
647764,BBB,2014J,0.2,0.10810810810810811
647765,FFF,2014J,0.7,0.23333333333333334
647803,BBB,2014J,0.2,0.26666666666666666
647841,FFF,2014J,0.25,0.078125
647850,GGG,2014J,0.2,0.21052631578947367
647865,CCC,2014J,0.0,0.0
647865,EEE,2014J,0.25,0.25
647879,DDD,2014J,0.15,0.08571428571428572
647883,BBB,2014J,0.1,0.05555555555555555
647888,CCC,2014J,0.05,0.08333333333333333
647888,EEE,2014J,0.1,0.125
647893,GGG,2014J,0.2,0.23529411764705882
647898,FFF,2014J,0.3,0.11320754716981132
647910,FFF,2014J,0.0,0.0
647916,EEE,2014J,0.15,0.16666666666666666
647919,EEE,2014J,0.45,0.28125
647937,DDD,2014J,0.05,0.020833333333333332
647945,FFF,2014J,0.25,0.11904761904761904
647967,BBB,2014J,0.4,0.4
647982,BBB,2014J,0.1,0.08
647983,EEE,2014J,0.2,0.2857142857142857
647986,GGG,2014J,0.1,0.08
647987,FFF,2014J,0.2,0.2222222222222222
647988,EEE,2014J,0.3,0.2608695652173913
648001,EEE,2014J,0.45,0.2571428571428571
648023,GGG,2014J,0.1,0.2
648027,FFF,2014J,0.7,0.1917808219178082
648037,FFF,2014J,0.3,0.11320754716981132
648038,FFF,2014J,0.3,0.08108108108108109
648040,FFF,2014J,0.15,0.05172413793103448
648049,GGG,2014J,0.2,0.25
648063,BBB,2014J,0.1,0.2222222222222222
648083,GGG,2014J,0.2,0.16666666666666666
648085,CCC,2014J,0.15,0.3333333333333333
648086,FFF,2014J,0.3,0.17647058823529413
648090,EEE,2014J,0.4,0.2962962962962963
648091,EEE,2014J,0.25,0.2631578947368421
648100,GGG,2014J,0.3,0.3157894736842105
648105,FFF,2014J,0.6,0.12371134020618557
648114,FFF,2014J,0.25,0.0847457627118644
648116,FFF,2014J,0.55,0.21568627450980393
648117,GGG,2014J,0.15,0.16666666666666666
648120,BBB,2014J,0.0,0.0
648127,BBB,2014J,0.5,0.9090909090909091
648130,AAA,2014J,0.0,0.0
648135,BBB,2014J,0.15,0.13636363636363635
648136,EEE,2014J,0.25,0.45454545454545453
648140,CCC,2014J,0.0,0.0
648140,FFF,2014J,0.25,0.1
648161,CCC,2014J,0.2,0.14814814814814814
648172,DDD,2014J,0.1,0.03225806451612903
648178,GGG,2014J,0.05,0.09090909090909091
648182,BBB,2014J,0.2,0.12903225806451613
648183,DDD,2014J,0.55,0.14666666666666667
648194,BBB,2014J,0.65,0.3333333333333333
648201,BBB,2014J,0.15,0.21428571428571427
648207,GGG,2014J,0.05,0.07692307692307693
648244,FFF,2014J,0.1,0.6666666666666666
648254,FFF,2014J,0.65,0.24074074074074073
648257,GGG,2014J,0.15,0.6
648262,BBB,2014J,0.35,0.28
648269,DDD,2014J,0.3,0.17647058823529413
648274,GGG,2014J,0.4,0.25806451612903225
648279,GGG,2014J,0.3,0.375
648285,CCC,2014J,0.1,0.15384615384615385
648285,EEE,2014J,0.0,0.0
648287,FFF,2014J,0.4,0.1568627450980392
648310,BBB,2014J,0.6,0.3333333333333333
648311,BBB,2014J,0.2,0.2222222222222222
648321,CCC,2014J,0.15,0.0967741935483871
648321,DDD,2014J,0.05,0.02
648353,FFF,2014J,0.0,0.0
648354,EEE,2014J,0.35,0.3333333333333333
648363,CCC,2014J,0.65,0.19696969696969696
648365,FFF,2014J,0.35,0.04964539007092199
648366,FFF,2014J,0.4,0.10526315789473684
648369,CCC,2014J,0.25,0.08196721311475409
648369,EEE,2014J,0.05,0.03333333333333333
648370,EEE,2014J,0.4,0.27586206896551724
648380,GGG,2014J,0.2,0.18181818181818182
648416,BBB,2014J,0.1,0.09523809523809523
648419,DDD,2014J,0.1,1.0
648422,EEE,2014J,0.4,0.2857142857142857
648428,DDD,2014J,0.2,0.08888888888888889
648436,EEE,2014J,0.25,0.22727272727272727
648445,GGG,2014J,0.15,0.375
648449,BBB,2014J,0.35,0.1590909090909091
648457,FFF,2014J,0.55,0.22916666666666666
648469,EEE,2014J,0.4,0.27586206896551724
648470,FFF,2014J,0.25,0.07936507936507936
648476,BBB,2014J,0.0,0.0
648487,BBB,2014J,0.25,0.2
648498,GGG,2014J,0.25,0.2
648508,FFF,2014J,0.3,0.5454545454545454
648518,EEE,2014J,0.15,1.0
648522,GGG,2014J,0.15,0.13043478260869565
648528,GGG,2014J,0.3,0.23076923076923078
648531,FFF,2014J,0.05,0.013513513513513514
648536,FFF,2014J,0.5,0.18518518518518517
648537,BBB,2014J,0.05,0.05
648543,BBB,2014J,0.0,0.0
648549,BBB,2014J,0.3,0.13953488372093023
648553,BBB,2014J,0.35,0.16279069767441862
648564,FFF,2014J,0.3,0.13333333333333333
648570,DDD,2014J,0.2,0.23529411764705882
648571,FFF,2014J,0.3,0.0821917808219178
648585,BBB,2014J,0.4,0.36363636363636365
648590,CCC,2014J,0.15,0.3
648590,FFF,2014J,0.25,0.125
648613,FFF,2014J,0.6,0.19047619047619047
648649,CCC,2014J,0.2,0.14814814814814814
648654,EEE,2014J,0.2,0.3076923076923077
648676,BBB,2014J,0.05,0.2
648685,FFF,2014J,0.85,0.19540229885057472
648687,EEE,2014J,0.45,0.32142857142857145
648693,BBB,2014J,0.3,0.17142857142857143
648713,BBB,2014J,0.6,0.24489795918367346
648728,BBB,2014J,0.4,0.1951219512195122
648750,GGG,2014J,0.25,0.25
648751,BBB,2014J,0.55,0.1506849315068493
648760,BBB,2014J,0.45,0.32142857142857145
648766,DDD,2014J,0.05,0.09090909090909091
648778,BBB,2014J,0.65,0.2765957446808511
648781,CCC,2014J,0.35,0.175
648787,EEE,2014J,0.45,0.3
648804,FFF,2014J,0.1,0.09523809523809523
648807,BBB,2014J,0.55,0.19298245614035087
648815,FFF,2014J,0.2,0.02531645569620253
648818,CCC,2014J,0.25,0.14705882352941177
648841,DDD,2014J,0.2,0.3076923076923077
648843,EEE,2014J,0.25,0.2631578947368421
648845,BBB,2014J,0.05,0.045454545454545456
648854,CCC,2014J,0.25,0.10204081632653061
648854,DDD,2014J,0.0,0.0
648898,DDD,2014J,0.05,0.018518518518518517
648902,EEE,2014J,0.55,0.3548387096774194
648903,FFF,2014J,0.45,0.15
648920,DDD,2014J,0.4,0.12121212121212122
648942,EEE,2014J,0.35,0.3888888888888889
648951,BBB,2014J,0.05,0.08333333333333333
648959,CCC,2014J,0.15,0.6
648959,DDD,2014J,0.0,0.0
648972,FFF,2014J,0.3,0.10714285714285714
648983,GGG,2014J,0.2,0.14285714285714285
649001,CCC,2014J,0.0,0.0
649004,FFF,2014J,0.2,0.03571428571428571
649009,FFF,2014J,0.15,0.16666666666666666
649014,DDD,2014J,0.15,0.08108108108108109
649018,BBB,2014J,0.15,0.17647058823529413
649025,BBB,2014J,0.35,0.20588235294117646
649027,BBB,2014J,0.2,0.36363636363636365
649041,DDD,2014J,0.15,0.375
649069,EEE,2014J,0.4,0.3333333333333333
649078,DDD,2014J,0.05,0.03333333333333333
649079,FFF,2014J,0.6,0.11009174311926606
649084,FFF,2014J,0.7,0.16091954022988506
649090,DDD,2014J,0.1,0.13333333333333333
649093,FFF,2014J,0.35,0.15217391304347827
649095,GGG,2014J,0.4,0.21621621621621623
649105,CCC,2014J,0.3,0.10909090909090909
649110,BBB,2014J,0.15,0.1111111111111111
649118,FFF,2014J,0.6,0.24489795918367346
649119,BBB,2014J,0.6,0.35294117647058826
649120,DDD,2014J,0.05,1.0
649129,CCC,2014J,0.15,0.12
649141,CCC,2014J,0.1,0.09090909090909091
649141,FFF,2014J,0.1,0.08695652173913043
649159,FFF,2014J,0.2,0.06666666666666667
649165,FFF,2014J,0.75,0.3
649171,EEE,2014J,0.5,0.35714285714285715
649189,BBB,2014J,0.15,0.07692307692307693
649194,GGG,2014J,0.3,0.18181818181818182
649206,GGG,2014J,0.05,0.04
649207,FFF,2014J,0.35,0.07446808510638298
649212,FFF,2014J,0.65,0.23214285714285715
649214,DDD,2014J,0.35,0.0945945945945946
649215,EEE,2014J,0.1,0.125
649221,BBB,2014J,0.2,0.11428571428571428
649230,FFF,2014J,0.35,0.25925925925925924
649231,BBB,2014J,0.55,0.23404255319148937
649255,EEE,2014J,0.55,0.3333333333333333
649258,FFF,2014J,0.85,0.25757575757575757
649261,DDD,2014J,0.0,0.0
649284,FFF,2014J,0.45,0.17647058823529413
649291,BBB,2014J,0.5,0.2702702702702703
649321,DDD,2014J,0.2,0.17391304347826086
649325,FFF,2014J,0.3,0.5
649336,FFF,2014J,0.0,0.0
649339,EEE,2014J,0.7,0.3783783783783784
649343,CCC,2014J,0.1,0.058823529411764705
649343,EEE,2014J,0.1,0.09090909090909091
649345,BBB,2014J,0.7,0.3333333333333333
649379,FFF,2014J,0.35,0.08536585365853659
649383,DDD,2014J,0.1,0.1111111111111111
649400,FFF,2014J,0.3,0.13953488372093023
649413,DDD,2014J,0.15,0.04838709677419355
649434,FFF,2014J,0.25,0.09433962264150944
649435,FFF,2014J,0.45,0.16071428571428573
649457,FFF,2014J,0.25,0.10869565217391304
649469,FFF,2014J,0.35,0.3888888888888889
649506,EEE,2014J,0.15,0.75
649514,DDD,2014J,0.2,0.10256410256410256
649518,BBB,2014J,0.15,0.14285714285714285
649552,DDD,2014J,0.05,0.1111111111111111
649566,FFF,2014J,0.6,0.5
649578,BBB,2014J,0.8,0.6956521739130435
649592,CCC,2014J,0.4,0.27586206896551724
649604,CCC,2014J,0.25,0.2631578947368421
649607,CCC,2014J,0.05,0.25
649614,DDD,2014J,0.15,0.09090909090909091
649619,FFF,2014J,0.2,0.06557377049180328
649621,BBB,2014J,0.55,0.3793103448275862
649637,EEE,2014J,0.25,0.22727272727272727
649654,BBB,2014J,0.15,0.07894736842105263
649667,EEE,2014J,0.4,0.32
649688,DDD,2014J,0.2,0.15384615384615385
649713,EEE,2014J,0.3,0.2857142857142857
649718,EEE,2014J,0.4,0.32
649735,FFF,2014J,0.45,0.23684210526315788
649738,EEE,2014J,0.5,0.2777777777777778
649742,BBB,2014J,0.45,0.24324324324324326
649745,DDD,2014J,0.3,0.1111111111111111
649749,BBB,2014J,0.9,0.2535211267605634
649761,CCC,2014J,0.2,0.10526315789473684
649780,DDD,2014J,0.25,0.1111111111111111
649795,BBB,2014J,0.35,0.16666666666666666
649806,FFF,2014J,0.0,0.0
649816,CCC,2014J,0.35,0.30434782608695654
649819,DDD,2014J,0.25,0.1388888888888889
649824,BBB,2014J,0.2,0.13793103448275862
649840,CCC,2014J,0.15,0.06
649843,EEE,2014J,0.35,0.4375
649867,GGG,2014J,0.5,0.3125
649868,CCC,2014J,0.15,0.21428571428571427
649880,DDD,2014J,0.05,0.058823529411764705
649891,FFF,2014J,0.1,0.3333333333333333
649905,BBB,2014J,0.15,0.16666666666666666
649909,GGG,2014J,0.1,0.09523809523809523
649935,EEE,2014J,0.35,0.5
649943,EEE,2014J,0.2,0.2857142857142857
649949,DDD,2014J,0.1,0.15384615384615385
649952,FFF,2014J,0.55,0.09166666666666666
649954,FFF,2014J,0.2,0.19047619047619047
649962,BBB,2014J,0.15,0.14285714285714285
649979,FFF,2014J,0.25,0.15151515151515152
649980,BBB,2014J,0.1,1.0
650010,DDD,2014J,0.0,0.0
650023,GGG,2014J,0.0,0.0
650027,EEE,2014J,0.55,0.2972972972972973
650031,FFF,2014J,0.2,0.125
650054,FFF,2014J,0.1,0.1
650091,DDD,2014J,0.1,0.3333333333333333
650099,CCC,2014J,0.1,0.1
650105,CCC,2014J,0.0,0.0
650105,EEE,2014J,0.05,0.2
650108,FFF,2014J,0.5,0.09900990099009901
650114,BBB,2014J,0.5,0.2777777777777778
650145,CCC,2014J,0.4,0.4444444444444444
650145,EEE,2014J,0.1,0.08333333333333333
650160,FFF,2014J,0.5,0.12658227848101267
650161,BBB,2014J,0.3,0.21428571428571427
650164,EEE,2014J,0.5,0.38461538461538464
650170,FFF,2014J,0.1,1.0
650232,DDD,2014J,0.1,0.125
650247,BBB,2014J,0.5,0.2702702702702703
650251,FFF,2014J,0.35,0.1
650268,GGG,2014J,0.15,0.11538461538461539
650269,BBB,2014J,0.0,0.0
650279,DDD,2014J,0.4,0.19047619047619047
650287,FFF,2014J,0.1,0.18181818181818182
650316,GGG,2014J,0.25,0.35714285714285715
650330,EEE,2014J,0.35,0.2692307692307692
650341,CCC,2014J,0.2,0.17391304347826086
650341,EEE,2014J,0.2,0.26666666666666666
650354,BBB,2014J,0.05,0.3333333333333333
650363,FFF,2014J,0.9,0.21686746987951808
650370,CCC,2014J,0.1,0.06060606060606061
650370,FFF,2014J,0.55,0.1896551724137931
650371,BBB,2014J,0.0,0.0
650376,DDD,2014J,0.25,0.14705882352941177
650388,GGG,2014J,0.0,0.0
650420,DDD,2014J,0.35,0.14893617021276595
650424,FFF,2014J,0.5,0.12987012987012986
650433,BBB,2014J,0.3,0.5454545454545454
650434,DDD,2014J,0.3,0.06666666666666667
650442,DDD,2014J,0.15,0.058823529411764705
650461,FFF,2014J,0.25,0.13157894736842105
650469,FFF,2014J,0.6,0.18181818181818182
650471,EEE,2014J,0.45,0.32142857142857145
650473,FFF,2014J,0.25,0.07042253521126761
650478,DDD,2014J,0.45,0.16666666666666666
650503,GGG,2014J,0.25,0.2777777777777778
650504,EEE,2014J,0.3,0.2222222222222222
650511,CCC,2014J,0.4,0.25
650515,DDD,2014J,0.05,0.2
650517,BBB,2014J,0.0,0.0
650533,EEE,2014J,0.3,0.2857142857142857
650565,BBB,2014J,0.6,0.42857142857142855
650570,FFF,2014J,0.55,0.13414634146341464
650575,EEE,2014J,0.55,0.36666666666666664
650592,EEE,2014J,0.45,0.4090909090909091
650606,BBB,2014J,0.4,0.1951219512195122
650642,DDD,2014J,0.4,0.21621621621621623
650652,GGG,2014J,0.3,0.3
650666,EEE,2014J,0.4,0.2962962962962963
650682,FFF,2014J,0.15,0.3333333333333333
650684,DDD,2014J,0.15,0.08823529411764706
650698,GGG,2014J,0.05,0.05263157894736842
650711,DDD,2014J,0.05,0.029411764705882353
650734,EEE,2014J,0.35,0.3333333333333333
650751,GGG,2014J,0.05,0.1111111111111111
650752,EEE,2014J,0.05,0.16666666666666666
650758,FFF,2014J,0.35,0.4666666666666667
650770,EEE,2014J,0.1,0.13333333333333333
650787,CCC,2014J,0.15,0.2727272727272727
650797,BBB,2014J,0.2,0.19047619047619047
650816,EEE,2014J,0.4,0.3333333333333333
650849,EEE,2014J,0.05,1.0
650850,CCC,2014J,0.05,0.5
650850,DDD,2014J,0.0,0.0
650856,CCC,2014J,0.05,0.047619047619047616
650856,EEE,2014J,0.05,0.037037037037037035
650861,FFF,2014J,0.1,0.2222222222222222
650863,CCC,2014J,0.4,0.17777777777777778
650866,FFF,2014J,0.5,0.06944444444444445
650901,GGG,2014J,0.15,0.12
650923,FFF,2014J,0.55,0.1774193548387097
650926,EEE,2014J,0.55,0.4583333333333333
650927,EEE,2014J,0.2,0.09302325581395349
650946,DDD,2014J,0.4,0.11594202898550725
650947,DDD,2014J,0.1,0.05555555555555555
650950,EEE,2014J,0.25,1.0
650953,BBB,2014J,0.05,0.2
650957,DDD,2014J,0.25,0.20833333333333334
650958,BBB,2014J,0.4,0.1702127659574468
650960,FFF,2014J,0.65,0.16883116883116883
650979,BBB,2014J,0.15,0.3
650987,EEE,2014J,0.05,0.2
650993,DDD,2014J,0.45,0.16071428571428573
651004,BBB,2014J,0.1,0.25
651008,BBB,2014J,0.2,0.14285714285714285
651015,EEE,2014J,0.4,0.2857142857142857
651027,BBB,2014J,0.2,0.26666666666666666
651040,FFF,2014J,0.25,0.11363636363636363
651061,DDD,2014J,0.05,0.03571428571428571
651065,BBB,2014J,0.0,0.0
651089,BBB,2014J,0.25,0.29411764705882354
651120,DDD,2014J,0.45,0.15
651121,FFF,2014J,0.3,0.14634146341463414
651126,FFF,2014J,0.75,0.234375
651148,BBB,2014J,0.65,0.28888888888888886
651155,EEE,2014J,0.3,0.2222222222222222
651159,CCC,2014J,0.1,0.08695652173913043
651177,BBB,2014J,0.1,0.047619047619047616
651182,FFF,2014J,0.25,0.14285714285714285
651200,FFF,2014J,0.1,0.3333333333333333
651209,BBB,2014J,0.05,0.2
651236,CCC,2014J,0.05,0.5
651238,FFF,2014J,0.3,0.11538461538461539
651245,EEE,2014J,0.4,0.3333333333333333
651257,BBB,2014J,0.4,0.2222222222222222
651259,GGG,2014J,0.2,0.2857142857142857
651278,BBB,2014J,0.1,0.18181818181818182
