id_student,code_module,code_presentation,precision,recall,f1
104213,FFF,2013J,0.2,0.21052631578947367,0.20512820512820512
104316,FFF,2014B,0.0,0.0,0.0
104476,AAA,2013J,0.55,0.5789473684210527,0.5641025641025641
104480,CCC,2014J,0.05,0.25,0.08333333333333334
104643,DDD,2013J,0.15,0.06521739130434782,0.09090909090909091
105168,CCC,2014J,0.0,0.0,0.0
105413,CCC,2014J,0.3,0.12,0.17142857142857143
105523,CCC,2014B,0.1,0.125,0.11111111111111112
105523,DDD,2013J,0.1,0.1111111111111111,0.10526315789473685
105527,BBB,2013J,0.2,0.19047619047619047,0.1951219512195122
105629,FFF,2013J,0.15,0.06818181818181818,0.09374999999999999
105851,BBB,2013J,0.15,0.2727272727272727,0.19354838709677416
105883,BBB,2013J,0.15,0.25,0.18749999999999997
105939,FFF,2014J,0.45,0.3,0.36000000000000004
106095,BBB,2014J,0.3,0.2857142857142857,0.2926829268292683
106553,DDD,2014J,0.05,0.05555555555555555,0.052631578947368425
106577,AAA,2013J,0.25,0.3333333333333333,0.28571428571428575
106588,BBB,2013J,0.3,0.2857142857142857,0.2926829268292683
106793,BBB,2014J,0.0,0.0,0.0
107028,FFF,2013J,0.0,0.0,0.0
107084,FFF,2013J,0.85,0.34,0.4857142857142858
107162,FFF,2013B,0.4,0.17391304347826086,0.24242424242424243
107339,CCC,2014B,0.4,0.27586206896551724,0.32653061224489793
107339,EEE,2013J,0.25,0.5555555555555556,0.3448275862068966
107455,FFF,2014J,0.2,0.3076923076923077,0.24242424242424246
107489,AAA,2014J,0.45,0.6,0.5142857142857143
108118,BBB,2013J,0.0,0.0,0.0
108207,FFF,2014B,0.25,0.23809523809523808,0.24390243902439024
108281,EEE,2014J,0.35,0.7777777777777778,0.48275862068965514
108330,FFF,2013B,0.2,0.17391304347826086,0.18604651162790697
108377,BBB,2013B,0.15,0.42857142857142855,0.2222222222222222
108497,EEE,2014J,0.25,0.625,0.35714285714285715
108589,BBB,2013B,0.1,0.4,0.16000000000000003
108760,BBB,2013J,0.1,0.4,0.16000000000000003
108799,BBB,2014B,0.05,0.08333333333333333,0.0625
108822,FFF,2014B,0.25,0.14705882352941177,0.18518518518518517
108834,CCC,2014B,0.0,0.0,0.0
108859,BBB,2014J,0.25,0.2777777777777778,0.2631578947368421
108872,AAA,2014J,0.4,0.5333333333333333,0.4571428571428572
108949,FFF,2014J,0.0,0.0,0.0
109155,AAA,2014J,0.35,0.7,0.4666666666666667
109372,BBB,2013J,0.05,0.0625,0.05555555555555556
109441,BBB,2014J,0.25,0.3125,0.2777777777777778
109577,CCC,2014J,0.1,0.125,0.11111111111111112
109577,FFF,2014J,0.8,0.4444444444444444,0.5714285714285714
109772,GGG,2014B,0.05,0.125,0.07142857142857144
109938,BBB,2013B,0.15,0.21428571428571427,0.1764705882352941
